Hour,C1,C2,C3,C4,C5
7298,4,101.0526720452594,697.4730000000001,53,151.0526720452594
7299,5,101.1191406794464,685.743,55,151.1191406794464
7300,5,101.2218024059675,703.609,57,151.2218024059675
7301,5,105.5991589049317,740.4860000000001,61,155.5991589049317
7302,7,116.3620485528849,740.48,69,166.3620485528849
7303,12,125.6333270651866,731.9359999999998,74,175.6333270651866
7304,12,127.1578704245693,753.088,67,177.1578704245693
7305,12,128.9991801488561,728.8585,55,178.9991801488561
7306,12,128.5401673766307,675.3935,52,178.5401673766307
7307,11,128.6317796503137,709.7270000000001,51,178.6317796503137
7308,8,127.5902556089808,740.9960000000001,49,177.5902556089808
7309,5,126.3352834280974,737.767,44,176.3352834280974
7310,4,127.4166376426169,741.8690000000001,45,177.4166376426169
7311,5,127.6630656062924,783.474,40,177.6630656062924
7312,8,123.7413931139424,811.0265,42,173.7413931139424
7313,8,119.714540785913,840.5005,43,169.714540785913
7314,11,117.0491748560445,808.222,49,167.0491748560445
7315,13,115.4245168744627,782.8340000000001,47,165.4245168744627
7316,11,113.2294453725942,740.8320000000001,60,163.2294453725942
7317,8,110.1550091486701,763.4710000000001,48,160.1550091486702
7318,12,100.806702084358,732.358,48,150.8067020843579
7319,6,105.0111410917891,674.306,42,155.0111410917891
7320,4,103.0699452030309,621.2769999999999,34,153.0699452030309
7321,4,101.92752717366,627.1469999999999,31,151.92752717366
7322,4,100.5564280330246,692.8939999999999,30,150.5564280330246
7323,4,100.1020364858345,715.4580000000001,31,150.1020364858345
7324,4,103.8634348278035,725.111,29,153.8634348278035
7325,6,106.8920515650294,725.8820000000001,33,156.8920515650294
7326,9,114.5422318561652,734.708,41,164.5422318561652
7327,12,122.8165030852876,740.25386189,46,172.8165030852876
7328,12,128.0829732052381,730.24,47,178.0829732052381
7329,11,128.4211285775594,733.121,44,178.4211285775594
7330,10,128.2527484667132,736.194,54,178.2527484667132
7331,11,128.1237767702344,782.273,46,178.1237767702344
7332,10,128.2417655819386,779.4779999999998,44,178.2417655819386
7333,10,127.8201870158688,791.5430000000001,49,177.8201870158688
7334,8,127.5528272018579,826.073,48,177.5528272018579
7335,9,126.9011465198736,843.273,42,176.9011465198736
7336,10,125.5069579262804,889.2770000000002,46,175.5069579262804
7337,5,122.7768430170616,944.0979999999998,43,172.7768430170616
7338,7,118.7426187894627,958.063,47,168.7426187894627
7339,7,116.9784528729622,907.274,56,166.9784528729622
7340,9,114.1067368196286,916.4639999999999,48,164.1067368196286
7341,6,113.4308891519138,967.3230000000001,50,163.4308891519138
7342,6,108.9960264238769,888.5540000000001,47,158.9960264238769
7343,6,107.3302490716404,834.751,43,157.3302490716404
7344,5,104.4887114263611,792.693,33,154.4887114263611
7345,4,104.9332553702504,719.597,32,154.9332553702504
7346,4,105.3285737413935,772.5490000000002,29,155.3285737413935
7347,3,104.8631801001328,775.7289999999999,29,154.8631801001328
7348,4,104.8793242448676,733.826,30,154.8793242448676
7349,4,110.0086194532625,699.5840000000001,31,160.0086194532625
7350,4,120.5234903903691,753.4339999999999,33,170.5234903903691
7351,8,130.112425419102,895.9849999999999,43,180.112425419102
7352,10,131.5695070599394,841.694,56,181.5695070599394
7353,8,130.6910572561133,853.3050000000001,60,180.6910572561133
7354,9,130.3143518470849,866.6389999999999,58,180.3143518470849
7355,10,131.6583743373078,886.238,53,181.6583743373078
7356,8,131.500575890658,893.444,50,181.500575890658
7357,11,131.8572242576039,887.4400000000002,43,181.8572242576039
7358,10,132.4234547422674,884.0339999999999,47,182.4234547422674
7359,11,132.4432067310646,897.2250000000001,54,182.4432067310646
7360,7,129.1039507902871,923.393,54,179.1039507902871
7361,7,125.6276457044767,919.6199999999999,44,175.6276457044767
7362,8,120.9643931457577,861.4720000000001,49,170.9643931457577
7363,7,119.2660625607428,919.4359999999999,52,169.2660625607427
7364,5,114.9350136337331,954.119,54,164.9350136337331
7365,7,111.3599964459568,922.1740000000001,53,161.3599964459568
7366,7,108.7762889916833,870.13,53,158.7762889916833
7367,10,107.8778650236178,845.211,51,157.8778650236177
7368,5,105.9816947581369,852.1949999999999,49,155.9816947581369
7369,10,103.2857313192848,867.053,52,153.2857313192848
7370,10,102.62985213759,881.1999999999999,56,152.62985213759
7371,10,104.065970154225,890.358,64,154.0659701542251
7372,12,106.2946616692715,846.042,65,156.2946616692715
7373,9,110.8255175986072,878.363,68,160.8255175986072
7374,10,119.5019724079558,881.664,67,169.5019724079558
7375,17,127.0883255243219,925.4699999999999,78,177.0883255243219
7376,16,129.4146094447611,919.6890000000001,75,179.4146094447611
7377,14,129.3960079598987,909.3240000000001,90,179.3960079598987
7378,12,121.0060799759296,928.8779999999999,78,171.0060799759296
7379,6,128.6162477867867,916.0820000000001,68,178.6162477867867
7380,10,129.1331819021792,889.785,55,179.1331819021792
7381,11,128.6559807053615,907.3039999999997,50,178.6559807053615
7382,8,128.247223317448,932.4540000000001,48,178.247223317448
7383,7,127.3815260698906,968.4100000000001,58,177.3815260698906
7384,8,124.7982757726989,957.089,71,174.7982757726989
7385,6,123.085459928755,956.681,70,173.085459928755
7386,10,121.3897070137972,988.346,72,171.3897070137972
7387,19,119.8319081346075,1087.233,81,169.8319081346075
7388,21,117.1620189591945,1061.438,65,167.1620189591945
7389,18,114.7011027614341,1022.97,67,164.7011027614341
7390,19,112.9137544866388,992.72,56,162.9137544866388
7391,13,110.4792217132509,964.569,54,160.4792217132509
7392,7,106.6510505295019,976.969,47,156.6510505295019
7393,4,104.7829194330567,1003.992,50,154.7829194330567
7394,4,104.1828277921035,976.867,52,154.1828277921035
7395,5,105.3418543720819,935.8589999999999,57,155.3418543720819
7396,4,107.054256068437,904.9359999999999,58,157.054256068437
7397,5,111.3525803287625,941.566,64,161.3525803287625
7398,9,119.9054198148818,938.028,69,169.9054198148818
7399,11,128.1585254201612,931.0039999999999,68,178.1585254201612
7400,12,134.1290813561734,990.9640000000002,68,184.1290813561734
7401,11,135.1793331834205,1014.578,56,185.1793331834205
7402,12,134.0054889874487,994.2750000000001,60,184.0054889874487
7403,11,132.2681061453278,969.2579999999999,56,182.2681061453278
7404,11,130.6664061719614,995.046,67,180.6664061719614
7405,8,129.19351032719,1001.363,59,179.19351032719
7406,5,128.1974781272049,1034.229,51,178.1974781272049
7407,5,128.8055864476814,1064.123,49,178.8055864476814
7408,11,126.4118785024099,1057.747,50,176.4118785024099
7409,9,123.4873529532778,1065.685,54,173.4873529532778
7410,7,121.4290428194419,1077.327,60,171.4290428194419
7411,11,119.3672223377818,1082.382,55,169.3672223377818
7412,10,117.2497032338821,1124.874,60,167.2497032338821
7413,11,115.2272194035589,1175.8,59,165.2272194035589
7414,9,112.6054827382071,1159.023,56,162.6054827382071
7415,5,110.7058801702177,1103.665,54,160.7058801702177
7416,5,109.4112802990412,1107.616,55,159.4112802990412
7417,4,108.4352537955361,1091.252,49,158.4352537955361
7418,4,106.7058430528743,1110.463,49,156.7058430528743
7419,4,106.2893896236232,1103.144,48,156.2893896236232
7420,4,106.8746359823643,1105.392,49,156.8746359823643
7421,7,110.2339884711349,1104.756,53,160.2339884711349
7422,8,113.099202842251,1091.507,60,163.099202842251
7423,10,115.2633178991713,1121.152,61,165.2633178991713
7424,11,115.8894003216547,1100.069,54,165.8894003216547
7425,10,116.1571960296272,1085.502,56,166.1571960296272
7426,10,117.3469255884974,1063.825,55,167.3469255884974
7427,8,117.4592407715354,1017.516,51,167.4592407715353
7428,8,116.5008567378517,1015.108,58,166.5008567378517
7429,8,116.0610609936524,1014.407,57,166.0610609936524
7430,5,116.4166584067257,1001.354,52,166.4166584067257
7431,10,115.7657979254359,1041.424,48,165.7657979254359
7432,10,118.8935602423258,1074.754,51,168.8935602423258
7433,6,117.6017587668905,1121.312,44,167.6017587668904
7434,8,113.8550566236667,1201.483,40,163.8550566236667
7435,10,111.6572023109575,1150.016,38,161.6572023109575
7436,11,110.4887442082781,1141.321,49,160.4887442082781
7437,9,107.9092049296065,1135.122,41,157.9092049296065
7438,10,105.9489236991909,1128.995,33,155.9489236991909
7439,8,105.9230747523367,1100.958,37,155.9230747523367
7440,4,105.4038461529864,1072.27,31,155.4038461529864
7441,5,104.7693076534357,1000.659,31,154.7693076534357
7442,4,104.6505805523746,964.0259999999998,34,154.6505805523746
7443,4,105.0199095917458,972.3019999999999,39,155.0199095917458
7444,4,104.4763355655947,965.204,47,154.4763355655947
7445,4,105.0516089169518,919.819,53,155.0516089169518
7446,8,107.2192524436738,932.823,60,157.2192524436738
7447,11,109.2947420912166,996.8919999999999,77,159.2947420912166
7448,12,109.5360766919404,1034.978,64,159.5360766919404
7449,13,111.689526965195,1053.991,60,161.6895269651951
7450,13,113.2812292852883,1086.119,62,163.2812292852883
7451,12,114.1872795854853,1080.672,54,164.1872795854853
7452,11,114.7867985719545,1056.339,58,164.7867985719545
7453,10,115.2245700912847,1084.267,58,165.2245700912847
7454,12,114.89133894346,1107.344,56,164.89133894346
7455,8,106.2078949707034,1127.009,57,156.2078949707034
7456,9,115.936756310405,1137.986,58,165.936756310405
7457,12,119.1812601637053,1135.114,66,169.1812601637053
7458,10,119.0967734515132,1186.204,75,169.0967734515132
7459,9,117.8827631008948,1201.172,63,167.8827631008948
7460,9,117.0715969369834,1169.426,55,167.0715969369834
7461,9,115.0880784990881,1183.498,56,165.0880784990881
7462,12,112.6145904815796,1191.068,47,162.6145904815796
7463,11,111.2563217009022,1188.766,44,161.2563217009022
7464,5,111.0376051400989,1240.464,36,161.0376051400989
7465,4,111.7376731929707,1239.924,32,161.7376731929707
7466,5,110.2533491460347,1178.417,36,160.2533491460347
7467,4,110.7952309419416,1154.651,42,160.7952309419416
7468,4,114.4163157666925,1125.613,47,164.4163157666925
7469,5,119.8900824605783,1174.564,62,169.8900824605782
7470,8,129.9656765461035,1268.362,73,179.9656765461035
7471,11,139.2852386507691,1313.265,68,189.2852386507691
7472,12,142.9692951721459,1364.032,74,192.9692951721459
7473,12,143.0473924375668,1332.332,66,193.0473924375668
7474,11,141.3977324095386,1313.802,61,191.3977324095386
7475,10,140.4608151869616,1351.768,57,190.4608151869616
7476,8,141.1710599382426,1371.936,55,191.1710599382426
7477,6,141.6671740763066,1351.554,52,191.6671740763066
7478,6,142.4705052637208,1374.87,50,192.4705052637208
7479,10,136.3158093788605,1448.334,49,186.3158093788605
7480,8,141.3686283931143,1588.993,59,191.3686283931143
7481,5,138.9373950277345,1599.579,54,188.9373950277345
7482,7,133.5889323837399,1535.292,60,183.5889323837399
7483,11,131.6097504142094,1486.392,57,181.6097504142094
7484,12,130.8909313097556,1545.825,58,180.8909313097556
7485,10,127.1663474023171,1520.529,58,177.1663474023171
7486,11,124.2922141188325,1412.622,52,174.2922141188325
7487,11,121.9145527012445,1415.528,46,171.9145527012445
7488,10,118.876491514307,1398.596,45,168.876491514307
7489,6,118.4561364233342,1406.311,44,168.4561364233342
7490,5,116.2283825393954,1354.701,47,166.2283825393954
7491,4,116.8980877024836,1319.729,48,166.8980877024836
7492,4,116.025273954424,1296.023,49,166.0252739544239
7493,5,120.4654993379959,1280.468,53,170.4654993379959
7494,8,129.2145807502454,1272.342,55,179.2145807502454
7495,11,137.3303982420174,1321.363,67,187.3303982420174
7496,12,139.3581686155707,1326.997,60,189.3581686155707
7497,12,139.6999788282822,1348.626,54,189.6999788282822
7498,10,134.343919451386,1384.744,57,184.343919451386
7499,6,141.5729846158192,1437.106,52,191.5729846158192
7500,7,133.6670053657112,1425.479,52,183.6670053657112
7501,5,119.1349012461483,1301.754,57,169.1349012461483
7502,6,135.2445465686436,1249.153,58,185.2445465686436
7503,7,138.3772321435246,1216.347,57,188.3772321435246
7504,11,134.7457559353395,1163.545,56,184.7457559353395
7505,9,129.8827045895907,1151.744,72,179.8827045895907
7506,9,126.404015859694,1129.69,57,176.404015859694
7507,6,125.4094734070596,1090.67,59,175.4094734070596
7508,7,122.8418126012829,1055.479,55,172.8418126012829
7509,7,119.5466157783245,996.4590000000002,58,169.5466157783245
7510,7,114.3100244497362,904.8720000000001,54,164.3100244497362
7511,7,110.7399810198611,826.1149999999999,57,160.7399810198611
7512,6,107.6857216846963,802.772,51,157.6857216846963
7513,3,105.9285469854281,775.0719999999999,52,155.9285469854281
7514,4,105.7773043453015,769.259,59,155.7773043453015
7515,4,106.2714900633499,711.316,55,156.2714900633499
7516,4,107.9085478267081,702.106,55,157.9085478267081
7517,4,113.2943121447973,751.894,56,163.2943121447973
7518,7,123.7752897893077,780.2379999999999,59,173.7752897893077
7519,5,132.8365801307862,767.5339812349998,59,182.8365801307862
7520,10,135.6499988703295,759.841613175,87,185.6499988703295
7521,11,136.0147220279395,751.766752305,70,186.0147220279395
7522,12,134.1471187642877,774.50684646,63,184.1471187642877
7523,11,132.7995051022215,773.682703889,70,182.7995051022215
7524,11,132.3930836371873,766.0934414170001,60,182.3930836371873
7525,8,131.5377137420775,775.3410000000002,62,181.5377137420775
7526,5,130.8589903581849,771.8989999999999,62,180.8589903581849
7527,7,132.2350724385235,760.5219999999999,56,182.2350724385235
7528,10,129.5051226809248,781.567,59,179.5051226809248
7529,12,130.6368127413357,803.981,59,180.6368127413357
7530,12,125.7700857753292,878.396,53,175.7700857753292
7531,12,124.8467908431201,964.9190000000001,57,174.8467908431201
7532,8,123.0058649423134,1043.746,56,173.0058649423134
7533,12,121.6758420420266,1078.29,48,171.6758420420266
7534,12,123.8951179817121,1017.033,53,173.8951179817121
7535,11,120.5514683071214,954.3620000000001,47,170.5514683071214
7536,7,115.0930262821551,1033.145,45,165.0930262821551
7537,4,112.7422287629656,1044.156,38,162.7422287629656
7538,4,113.1516175205697,1025.614,37,163.1516175205697
7539,4,111.9090634850665,1028.908,40,161.9090634850665
7540,4,115.6725706211322,1029.538,46,165.6725706211322
7541,4,123.3106552172713,1099.519,51,173.3106552172713
7542,5,128.3761191432484,1144.941,52,178.3761191432484
7543,5,136.0671649765429,1229.288,55,186.0671649765429
7544,9,138.5635968671244,1178.316,64,188.5635968671244
7545,12,141.9465644670089,1068.201,59,191.9465644670089
7546,11,140.8004436344143,1034.241,67,190.8004436344143
7547,10,140.1326643542649,1014.383,70,190.1326643542649
7548,11,139.6189506350592,1036.46,68,189.6189506350592
7549,9,139.4067357564734,1025.356,67,189.4067357564734
7550,9,140.0402915615994,1051.102,64,190.0402915615994
7551,10,141.8634197476455,1076.304,62,191.8634197476455
7552,11,138.8324508985737,1052.234,59,188.8324508985737
7553,9,137.9537107806706,1002.597,70,187.9537107806706
7554,10,134.1622956786852,1044.598,76,184.1622956786852
7555,12,131.8853221418462,1064.275,73,181.8853221418462
7556,10,128.0041558932508,1059.312,65,178.0041558932508
7557,11,124.7665623123506,1059.939,69,174.7665623123506
7558,9,120.3180911874617,1059.735,53,170.3180911874617
7559,5,116.639376904192,1058.211,51,166.639376904192
7560,4,113.9694676737908,1079.427,42,163.9694676737908
7561,5,112.6999173286413,1063.91,43,162.6999173286413
7562,4,111.5689796927297,1022.323,47,161.5689796927297
7563,3,111.1966908512059,991.6669999999999,54,161.1966908512059
7564,4,114.0858557108298,1015.361,54,164.0858557108298
7565,5,119.1671444723009,1122.371,60,169.1671444723009
7566,8,128.9712910297928,1148.305,69,178.9712910297928
7567,11,138.2785519362387,1198.531,66,188.2785519362387
7568,12,140.2862632138855,1197.194,60,190.2862632138855
7569,10,140.2849672508792,1105.845,61,190.2849672508792
7570,11,131.5684388297817,1034.628,64,181.5684388297817
7571,9,135.3683193114494,1030.365,51,185.3683193114494
7572,6,133.9960772781096,1059.113,52,183.9960772781096
7573,8,133.4607985266802,1100.916,50,183.4607985266802
